zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
quad-arch-back-top-left,2116,36,238,12.2821,7.0216,-8.8960,0.9272,0.3728,0.0037
quad-arch-back-top-left,2117,36,241,12.3498,7.1635,-8.8960,0.9297,0.3804,0.0037
quad-arch-back-top-left,2118,36,244,12.3854,7.2504,-8.8960,0.9311,0.3851,0.0037
quad-arch-back-top-left,2119,36,247,12.4462,7.3332,-8.8960,0.9334,0.3895,0.0037
quad-arch-back-top-left,2120,36,250,12.5168,7.4315,-8.8960,0.9360,0.3948,0.0037
quad-arch-back-top-left,2121,36,253,12.5616,7.4651,-8.8960,0.9377,0.3966,0.0037
quad-arch-back-top-left,2122,36,256,12.5980,7.5229,-8.8960,0.9391,0.3997,0.0037
quad-arch-back-top-left,2123,36,259,12.6418,7.5865,-8.8960,0.9408,0.4031,0.0037
quad-arch-back-top-left,2124,36,262,12.6877,7.6609,-8.8960,0.9425,0.4071,0.0037
quad-arch-back-top-left,2125,36,265,12.7432,7.7266,-8.8960,0.9446,0.4106,0.0037
quad-arch-back-top-left,2126,36,268,12.7952,7.7403,-8.8960,0.9465,0.4114,0.0037
quad-arch-back-top-left,2127,36,271,12.8394,7.7743,-8.8960,0.9482,0.4132,0.0037
quad-arch-back-top-left,2128,36,274,12.9067,7.8544,-8.8960,0.9507,0.4175,0.0037
quad-arch-back-top-left,2129,36,277,12.9940,7.9266,-8.8960,0.9540,0.4214,0.0037
quad-arch-back-top-left,2130,36,280,13.0812,7.8537,-8.8960,0.9573,0.4174,0.0037
quad-arch-back-top-left,2131,36,283,13.1486,7.7743,-8.8960,0.9599,0.4132,0.0037
quad-arch-back-top-left,2132,36,286,13.1927,7.7393,-8.8960,0.9615,0.4113,0.0037
quad-arch-back-top-left,2133,36,289,13.2447,7.7275,-8.8960,0.9635,0.4107,0.0037
quad-arch-back-top-left,2134,36,292,13.3002,7.6599,-8.8960,0.9656,0.4070,0.0037
quad-arch-back-top-left,2135,36,295,13.3461,7.5855,-8.8960,0.9673,0.4030,0.0037
quad-arch-back-top-left,2136,36,298,13.3900,7.5219,-8.8960,0.9690,0.3996,0.0037
quad-arch-back-top-left,2137,36,301,13.4263,7.4640,-8.8960,0.9703,0.3965,0.0037
quad-arch-back-top-left,2138,36,304,13.4712,7.4324,-8.8960,0.9720,0.3948,0.0037
quad-arch-back-top-left,2139,36,307,13.5417,7.3323,-8.8960,0.9747,0.3894,0.0037
quad-arch-back-top-left,2140,36,310,13.6026,7.2494,-8.8960,0.9770,0.3850,0.0037
quad-arch-back-top-left,2141,36,313,13.6381,7.1630,-8.8960,0.9783,0.3804,0.0037
quad-arch-back-top-left,2142,36,316,13.7059,7.0207,-8.8960,0.9809,0.3727,0.0037
quad-arch-back-top-left,2143,36,319,13.7592,6.8798,-8.8960,0.9829,0.3652,0.0037
quad-arch-back-top-left,2144,36,322,13.8079,6.7296,-8.8960,0.9847,0.3571,0.0037
quad-arch-back-top-left,2145,36,325,13.8498,6.6357,-8.8960,0.9863,0.3520,0.0037
quad-arch-back-top-left,2146,36,328,13.9051,6.4929,-8.8960,0.9884,0.3444,0.0037
quad-arch-back-top-left,2147,36,331,13.8970,6.3329,-8.8960,0.9881,0.3358,0.0037
quad-arch-back-top-left,2148,36,334,12.0900,6.3340,-6.4576,0.9200,0.3358,0.1455
quad-arch-back-top-left,2149,36,337,12.0819,6.4940,-6.4576,0.9196,0.3444,0.1455
quad-arch-back-top-left,2150,36,340,12.1382,6.6367,-6.4576,0.9218,0.3521,0.1455
quad-arch-back-top-left,2151,36,343,12.1800,6.7306,-6.4576,0.9233,0.3571,0.1455
quad-arch-back-top-left,2152,36,346,12.2288,6.8808,-6.4576,0.9252,0.3652,0.1455
quad-arch-back-top-left,2153,36,349,12.2821,7.0216,-6.4576,0.9272,0.3728,0.1455
quad-arch-back-top-left,2154,36,352,12.3498,7.1635,-6.4576,0.9297,0.3804,0.1455
quad-arch-back-top-left,2155,36,355,12.3854,7.2504,-6.4576,0.9311,0.3851,0.1455
quad-arch-back-top-left,2156,36,358,12.4462,7.3332,-6.4576,0.9334,0.3895,0.1455
quad-arch-back-top-left,2157,36,361,12.5168,7.4315,-6.4576,0.9360,0.3948,0.1455
quad-arch-back-top-left,2158,36,364,12.5616,7.4651,-6.4576,0.9377,0.3966,0.1455
quad-arch-back-top-left,2159,36,367,12.5980,7.5229,-6.4576,0.9391,0.3997,0.1455
quad-arch-back-top-left,2160,36,370,12.6418,7.5865,-6.4576,0.9408,0.4031,0.1455
quad-arch-back-top-left,2161,36,373,12.6877,7.6609,-6.4576,0.9425,0.4071,0.1455
quad-arch-back-top-left,2162,36,376,12.7432,7.7266,-6.4576,0.9446,0.4106,0.1455
quad-arch-back-top-left,2163,36,379,12.7952,7.7403,-6.4576,0.9465,0.4114,0.1455
quad-arch-back-top-left,2164,36,382,12.8394,7.7743,-6.4576,0.9482,0.4132,0.1455
quad-arch-back-top-left,2165,36,385,12.9067,7.8544,-6.4576,0.9507,0.4175,0.1455
quad-arch-back-top-left,2166,36,388,12.9940,7.9266,-6.4576,0.9540,0.4214,0.1455
quad-arch-back-top-left,2167,36,391,13.0812,7.8537,-6.4576,0.9573,0.4174,0.1455
quad-arch-back-top-left,2168,36,394,13.1486,7.7743,-6.4576,0.9599,0.4132,0.1455
quad-arch-back-top-left,2169,36,397,13.1927,7.7393,-6.4576,0.9615,0.4113,0.1455
quad-arch-back-top-left,2170,36,400,13.2447,7.7275,-6.4576,0.9635,0.4107,0.1455
quad-arch-back-top-left,2171,36,403,13.3002,7.6599,-6.4576,0.9656,0.4070,0.1455
quad-arch-back-top-left,2172,36,406,13.3461,7.5855,-6.4576,0.9673,0.4030,0.1455
quad-arch-back-top-left,2173,36,409,13.3900,7.5219,-6.4576,0.9690,0.3996,0.1455
quad-arch-back-top-left,2174,36,412,13.4263,7.4640,-6.4576,0.9703,0.3965,0.1455
quad-arch-back-top-left,2175,36,415,13.4712,7.4324,-6.4576,0.9720,0.3948,0.1455
quad-arch-back-top-left,2176,36,418,13.5417,7.3323,-6.4576,0.9747,0.3894,0.1455
quad-arch-back-top-left,2177,36,421,13.6026,7.2494,-6.4576,0.9770,0.3850,0.1455
quad-arch-back-top-left,2178,36,424,13.6381,7.1630,-6.4576,0.9783,0.3804,0.1455
quad-arch-back-top-left,2179,36,427,13.7059,7.0207,-6.4576,0.9809,0.3727,0.1455
quad-arch-back-top-left,2180,36,430,13.7592,6.8798,-6.4576,0.9829,0.3652,0.1455
quad-arch-back-top-left,2181,36,433,13.8079,6.7296,-6.4576,0.9847,0.3571,0.1455
quad-arch-back-top-left,2182,36,436,13.8498,6.6357,-6.4576,0.9863,0.3520,0.1455
quad-arch-back-top-left,2183,36,439,13.9051,6.4929,-6.4576,0.9884,0.3444,0.1455
quad-arch-back-top-left,2184,36,442,13.8970,6.3329,-6.4576,0.9881,0.3358,0.1455
quad-arch-back-top-right,2185,37,1,14.2131,6.3328,6.0502,1.0000,0.3358,0.8729
quad-arch-back-top-right,2186,37,4,14.2131,6.4928,6.0417,1.0000,0.3444,0.8724
quad-arch-back-top-right,2187,37,7,14.2131,6.6356,6.0971,1.0000,0.3520,0.8757
quad-arch-back-top-right,2188,37,10,14.2131,6.7295,6.1390,1.0000,0.3571,0.8781
quad-arch-back-top-right,2189,37,13,14.2131,6.8797,6.1877,1.0000,0.3651,0.8809
quad-arch-back-top-right,2190,37,16,14.2131,7.0206,6.2410,1.0000,0.3727,0.8840
quad-arch-back-top-right,2191,37,19,14.2131,7.1630,6.3088,1.0000,0.3804,0.8880
quad-arch-back-top-right,2192,37,22,14.2131,7.2493,6.3443,1.0000,0.3850,0.8900
quad-arch-back-top-right,2193,37,25,14.2131,7.3322,6.4052,1.0000,0.3894,0.8936
quad-arch-back-top-right,2194,37,28,14.2131,7.4325,6.4757,1.0000,0.3948,0.8977
quad-arch-back-top-right,2195,37,31,14.2131,7.4639,6.5206,1.0000,0.3965,0.9003
quad-arch-back-top-right,2196,37,34,14.2131,7.5218,6.5569,1.0000,0.3996,0.9024
quad-arch-back-top-right,2197,37,37,14.2131,7.5854,6.6008,1.0000,0.4030,0.9049
quad-arch-back-top-right,2198,37,40,14.2131,7.6598,6.6467,1.0000,0.4070,0.9076
quad-arch-back-top-right,2199,37,43,14.2131,7.7275,6.7022,1.0000,0.4107,0.9108
quad-arch-back-top-right,2200,37,46,14.2131,7.7392,6.7542,1.0000,0.4113,0.9139
quad-arch-back-top-right,2201,37,49,14.2131,7.7745,6.7983,1.0000,0.4132,0.9164
quad-arch-back-top-right,2202,37,52,14.2131,7.8536,6.8657,1.0000,0.4174,0.9204
quad-arch-back-top-right,2203,37,55,14.2131,7.9275,6.9529,1.0000,0.4214,0.9254
quad-arch-back-top-right,2204,37,58,14.2131,7.8545,7.0402,1.0000,0.4175,0.9305
quad-arch-back-top-right,2205,37,61,14.2131,7.7744,7.1075,1.0000,0.4132,0.9344
quad-arch-back-top-right,2206,37,64,14.2131,7.7404,7.1517,1.0000,0.4114,0.9370
quad-arch-back-top-right,2207,37,67,14.2131,7.7265,7.2037,1.0000,0.4106,0.9400
quad-arch-back-top-right,2208,37,70,14.2131,7.6611,7.2592,1.0000,0.4071,0.9432
quad-arch-back-top-right,2209,37,73,14.2131,7.5866,7.3051,1.0000,0.4031,0.9459
quad-arch-back-top-right,2210,37,76,14.2131,7.5231,7.3489,1.0000,0.3997,0.9485
quad-arch-back-top-right,2211,37,79,14.2131,7.4652,7.3853,1.0000,0.3966,0.9506
quad-arch-back-top-right,2212,37,82,14.2131,7.4314,7.4301,1.0000,0.3948,0.9532
quad-arch-back-top-right,2213,37,85,14.2131,7.3333,7.5007,1.0000,0.3895,0.9573
quad-arch-back-top-right,2214,37,88,14.2131,7.2505,7.5615,1.0000,0.3851,0.9608
quad-arch-back-top-right,2215,37,91,14.2131,7.1636,7.5971,1.0000,0.3804,0.9629
quad-arch-back-top-right,2216,37,94,14.2131,7.0218,7.6648,1.0000,0.3728,0.9668
quad-arch-back-top-right,2217,37,97,14.2131,6.8809,7.7181,1.0000,0.3652,0.9699
quad-arch-back-top-right,2218,37,100,14.2131,6.7307,7.7669,1.0000,0.3571,0.9728
quad-arch-back-top-right,2219,37,103,14.2131,6.6369,7.8087,1.0000,0.3521,0.9752
quad-arch-back-top-right,2220,37,106,14.2131,6.4940,7.8648,1.0000,0.3444,0.9785
quad-arch-back-top-right,2221,37,109,14.2131,6.3340,7.8572,1.0000,0.3358,0.9780
quad-arch-back-top-right,2222,37,112,11.7747,6.3328,6.0502,0.9081,0.3358,0.8729
quad-arch-back-top-right,2223,37,115,11.7747,6.4928,6.0417,0.9081,0.3444,0.8724
quad-arch-back-top-right,2224,37,118,11.7747,6.6356,6.0971,0.9081,0.3520,0.8757
quad-arch-back-top-right,2225,37,121,11.7747,6.7295,6.1390,0.9081,0.3571,0.8781
quad-arch-back-top-right,2226,37,124,11.7747,6.8797,6.1877,0.9081,0.3651,0.8809
quad-arch-back-top-right,2227,37,127,11.7747,7.0206,6.2410,0.9081,0.3727,0.8840
quad-arch-back-top-right,2228,37,130,11.7747,7.1630,6.3088,0.9081,0.3804,0.8880
quad-arch-back-top-right,2229,37,133,11.7747,7.2493,6.3443,0.9081,0.3850,0.8900
quad-arch-back-top-right,2230,37,136,11.7747,7.3322,6.4052,0.9081,0.3894,0.8936
quad-arch-back-top-right,2231,37,139,11.7747,7.4325,6.4757,0.9081,0.3948,0.8977
quad-arch-back-top-right,2232,37,142,11.7747,7.4639,6.5206,0.9081,0.3965,0.9003
quad-arch-back-top-right,2233,37,145,11.7747,7.5218,6.5569,0.9081,0.3996,0.9024
quad-arch-back-top-right,2234,37,148,11.7747,7.5854,6.6008,0.9081,0.4030,0.9049
quad-arch-back-top-right,2235,37,151,11.7747,7.6598,6.6467,0.9081,0.4070,0.9076
quad-arch-back-top-right,2236,37,154,11.7747,7.7275,6.7022,0.9081,0.4107,0.9108
quad-arch-back-top-right,2237,37,157,11.7747,7.7392,6.7542,0.9081,0.4113,0.9139
quad-arch-back-top-right,2238,37,160,11.7747,7.7745,6.7983,0.9081,0.4132,0.9164
quad-arch-back-top-right,2239,37,163,11.7747,7.8536,6.8657,0.9081,0.4174,0.9204
quad-arch-back-top-right,2240,37,166,11.7747,7.9275,6.9529,0.9081,0.4214,0.9254
quad-arch-back-top-right,2241,37,169,11.7747,7.8545,7.0402,0.9081,0.4175,0.9305
quad-arch-back-top-right,2242,37,172,11.7747,7.7744,7.1075,0.9081,0.4132,0.9344
quad-arch-back-top-right,2243,37,175,11.7747,7.7404,7.1517,0.9081,0.4114,0.9370
quad-arch-back-top-right,2244,37,178,11.7747,7.7265,7.2037,0.9081,0.4106,0.9400
quad-arch-back-top-right,2245,37,181,11.7747,7.6611,7.2592,0.9081,0.4071,0.9432
quad-arch-back-top-right,2246,37,184,11.7747,7.5866,7.3051,0.9081,0.4031,0.9459
quad-arch-back-top-right,2247,37,187,11.7747,7.5231,7.3489,0.9081,0.3997,0.9485
quad-arch-back-top-right,2248,37,190,11.7747,7.4652,7.3853,0.9081,0.3966,0.9506
quad-arch-back-top-right,2249,37,193,11.7747,7.4314,7.4301,0.9081,0.3948,0.9532
quad-arch-back-top-right,2250,37,196,11.7747,7.3333,7.5007,0.9081,0.3895,0.9573
quad-arch-back-top-right,2251,37,199,11.7747,7.2505,7.5615,0.9081,0.3851,0.9608
quad-arch-back-top-right,2252,37,202,11.7747,7.1636,7.5971,0.9081,0.3804,0.9629
quad-arch-back-top-right,2253,37,205,11.7747,7.0218,7.6648,0.9081,0.3728,0.9668
quad-arch-back-top-right,2254,37,208,11.7747,6.8809,7.7181,0.9081,0.3652,0.9699
quad-arch-back-top-right,2255,37,211,11.7747,6.7307,7.7669,0.9081,0.3571,0.9728
quad-arch-back-top-right,2256,37,214,11.7747,6.6369,7.8087,0.9081,0.3521,0.9752
quad-arch-back-top-right,2257,37,217,11.7747,6.4940,7.8648,0.9081,0.3444,0.9785
quad-arch-back-top-right,2258,37,220,11.7747,6.3340,7.8572,0.9081,0.3358,0.9780
quad-arch-back-top-right,2259,37,223,12.0900,6.3340,5.7344,0.9200,0.3358,0.8546
quad-arch-back-top-right,2260,37,226,12.0819,6.4940,5.7344,0.9196,0.3444,0.8546
quad-arch-back-top-right,2261,37,229,12.1382,6.6367,5.7344,0.9218,0.3521,0.8546
quad-arch-back-top-right,2262,37,232,12.1800,6.7306,5.7344,0.9233,0.3571,0.8546
quad-arch-back-top-right,2263,37,235,12.2288,6.8808,5.7344,0.9252,0.3652,0.8546
quad-arch-back-top-right,2264,37,238,12.2821,7.0216,5.7344,0.9272,0.3728,0.8546
quad-arch-back-top-right,2265,37,241,12.3498,7.1635,5.7344,0.9297,0.3804,0.8546
quad-arch-back-top-right,2266,37,244,12.3854,7.2504,5.7344,0.9311,0.3851,0.8546
quad-arch-back-top-right,2267,37,247,12.4462,7.3332,5.7344,0.9334,0.3895,0.8546
quad-arch-back-top-right,2268,37,250,12.5168,7.4315,5.7344,0.9360,0.3948,0.8546
quad-arch-back-top-right,2269,37,253,12.5616,7.4651,5.7344,0.9377,0.3966,0.8546
quad-arch-back-top-right,2270,37,256,12.5980,7.5229,5.7344,0.9391,0.3997,0.8546
quad-arch-back-top-right,2271,37,259,12.6418,7.5865,5.7344,0.9408,0.4031,0.8546
quad-arch-back-top-right,2272,37,262,12.6877,7.6609,5.7344,0.9425,0.4071,0.8546
quad-arch-back-top-right,2273,37,265,12.7432,7.7266,5.7344,0.9446,0.4106,0.8546
quad-arch-back-top-right,2274,37,268,12.7952,7.7403,5.7344,0.9465,0.4114,0.8546
quad-arch-back-top-right,2275,37,271,12.8394,7.7743,5.7344,0.9482,0.4132,0.8546
quad-arch-back-top-right,2276,37,274,12.9067,7.8544,5.7344,0.9507,0.4175,0.8546
quad-arch-back-top-right,2277,37,277,12.9940,7.9266,5.7344,0.9540,0.4214,0.8546
quad-arch-back-top-right,2278,37,280,13.0812,7.8537,5.7344,0.9573,0.4174,0.8546
quad-arch-back-top-right,2279,37,283,13.1486,7.7743,5.7344,0.9599,0.4132,0.8546
quad-arch-back-top-right,2280,37,286,13.1927,7.7393,5.7344,0.9615,0.4113,0.8546
quad-arch-back-top-right,2281,37,289,13.2447,7.7275,5.7344,0.9635,0.4107,0.8546
quad-arch-back-top-right,2282,37,292,13.3002,7.6599,5.7344,0.9656,0.4070,0.8546
quad-arch-back-top-right,2283,37,295,13.3461,7.5855,5.7344,0.9673,0.4030,0.8546
quad-arch-back-top-right,2284,37,298,13.3900,7.5219,5.7344,0.9690,0.3996,0.8546
quad-arch-back-top-right,2285,37,301,13.4263,7.4640,5.7344,0.9703,0.3965,0.8546
quad-arch-back-top-right,2286,37,304,13.4712,7.4324,5.7344,0.9720,0.3948,0.8546
quad-arch-back-top-right,2287,37,307,13.5417,7.3323,5.7344,0.9747,0.3894,0.8546
quad-arch-back-top-right,2288,37,310,13.6026,7.2494,5.7344,0.9770,0.3850,0.8546
quad-arch-back-top-right,2289,37,313,13.6381,7.1630,5.7344,0.9783,0.3804,0.8546
quad-arch-back-top-right,2290,37,316,13.7059,7.0207,5.7344,0.9809,0.3727,0.8546
quad-arch-back-top-right,2291,37,319,13.7592,6.8798,5.7344,0.9829,0.3652,0.8546
quad-arch-back-top-right,2292,37,322,13.8079,6.7296,5.7344,0.9847,0.3571,0.8546
quad-arch-back-top-right,2293,37,325,13.8498,6.6357,5.7344,0.9863,0.3520,0.8546
quad-arch-back-top-right,2294,37,328,13.9051,6.4929,5.7344,0.9884,0.3444,0.8546
quad-arch-back-top-right,2295,37,331,13.8970,6.3329,5.7344,0.9881,0.3358,0.8546
quad-arch-back-top-right,2296,37,334,12.0900,6.3340,8.1728,0.9200,0.3358,0.9964
quad-arch-back-top-right,2297,37,337,12.0819,6.4940,8.1728,0.9196,0.3444,0.9964
quad-arch-back-top-right,2298,37,340,12.1382,6.6367,8.1728,0.9218,0.3521,0.9964
quad-arch-back-top-right,2299,37,343,12.1800,6.7306,8.1728,0.9233,0.3571,0.9964
quad-arch-back-top-right,2300,37,346,12.2288,6.8808,8.1728,0.9252,0.3652,0.9964
quad-arch-back-top-right,2301,37,349,12.2821,7.0216,8.1728,0.9272,0.3728,0.9964
quad-arch-back-top-right,2302,37,352,12.3498,7.1635,8.1728,0.9297,0.3804,0.9964
quad-arch-back-top-right,2303,37,355,12.3854,7.2504,8.1728,0.9311,0.3851,0.9964
quad-arch-back-top-right,2304,37,358,12.4462,7.3332,8.1728,0.9334,0.3895,0.9964
quad-arch-back-top-right,2305,37,361,12.5168,7.4315,8.1728,0.9360,0.3948,0.9964
quad-arch-back-top-right,2306,37,364,12.5616,7.4651,8.1728,0.9377,0.3966,0.9964
quad-arch-back-top-right,2307,37,367,12.5980,7.5229,8.1728,0.9391,0.3997,0.9964
quad-arch-back-top-right,2308,37,370,12.6418,7.5865,8.1728,0.9408,0.4031,0.9964
quad-arch-back-top-right,2309,37,373,12.6877,7.6609,8.1728,0.9425,0.4071,0.9964
quad-arch-back-top-right,2310,37,376,12.7432,7.7266,8.1728,0.9446,0.4106,0.9964
quad-arch-back-top-right,2311,37,379,12.7952,7.7403,8.1728,0.9465,0.4114,0.9964
quad-arch-back-top-right,2312,37,382,12.8394,7.7743,8.1728,0.9482,0.4132,0.9964
quad-arch-back-top-right,2313,37,385,12.9067,7.8544,8.1728,0.9507,0.4175,0.9964
quad-arch-back-top-right,2314,37,388,12.9940,7.9266,8.1728,0.9540,0.4214,0.9964
quad-arch-back-top-right,2315,37,391,13.0812,7.8537,8.1728,0.9573,0.4174,0.9964
quad-arch-back-top-right,2316,37,394,13.1486,7.7743,8.1728,0.9599,0.4132,0.9964
quad-arch-back-top-right,2317,37,397,13.1927,7.7393,8.1728,0.9615,0.4113,0.9964
quad-arch-back-top-right,2318,37,400,13.2447,7.7275,8.1728,0.9635,0.4107,0.9964
quad-arch-back-top-right,2319,37,403,13.3002,7.6599,8.1728,0.9656,0.4070,0.9964
quad-arch-back-top-right,2320,37,406,13.3461,7.5855,8.1728,0.9673,0.4030,0.9964
quad-arch-back-top-right,2321,37,409,13.3900,7.5219,8.1728,0.9690,0.3996,0.9964
quad-arch-back-top-right,2322,37,412,13.4263,7.4640,8.1728,0.9703,0.3965,0.9964
quad-arch-back-top-right,2323,37,415,13.4712,7.4324,8.1728,0.9720,0.3948,0.9964
quad-arch-back-top-right,2324,37,418,13.5417,7.3323,8.1728,0.9747,0.3894,0.9964
quad-arch-back-top-right,2325,37,421,13.6026,7.2494,8.1728,0.9770,0.3850,0.9964
quad-arch-back-top-right,2326,37,424,13.6381,7.1630,8.1728,0.9783,0.3804,0.9964
quad-arch-back-top-right,2327,37,427,13.7059,7.0207,8.1728,0.9809,0.3727,0.9964
quad-arch-back-top-right,2328,37,430,13.7592,6.8798,8.1728,0.9829,0.3652,0.9964
quad-arch-back-top-right,2329,37,433,13.8079,6.7296,8.1728,0.9847,0.3571,0.9964
quad-arch-back-top-right,2330,37,436,13.8498,6.6357,8.1728,0.9863,0.3520,0.9964
quad-arch-back-top-right,2331,37,439,13.9051,6.4929,8.1728,0.9884,0.3444,0.9964
quad-arch-back-top-right,2332,37,442,13.8970,6.3329,8.1728,0.9881,0.3358,0.9964
quad-arch-front-top-left,2333,32,1,-8.6313,8.0186,-6.1342,0.1387,0.4263,0.1643
quad-arch-front-top-left,2334,32,4,-8.6313,8.1782,-6.1450,0.1387,0.4349,0.1637
quad-arch-front-top-left,2335,32,7,-8.6313,8.3377,-6.1558,0.1387,0.4434,0.1631
quad-arch-front-top-left,2336,32,10,-8.6313,8.4973,-6.1666,0.1387,0.4520,0.1625
quad-arch-front-top-left,2337,32,13,-8.6313,8.6523,-6.1386,0.1387,0.4603,0.1641
quad-arch-front-top-left,2338,32,16,-8.6313,8.8105,-6.1147,0.1387,0.4688,0.1655
quad-arch-front-top-left,2339,32,19,-8.6313,8.8712,-6.0794,0.1387,0.4721,0.1675
quad-arch-front-top-left,2340,32,22,-8.6313,9.0309,-6.0429,0.1387,0.4807,0.1697
quad-arch-front-top-left,2341,32,25,-8.6313,9.1901,-6.0320,0.1387,0.4892,0.1703
quad-arch-front-top-left,2342,32,28,-8.6313,9.3434,-6.0117,0.1387,0.4974,0.1715
quad-arch-front-top-left,2343,32,31,-8.6313,9.4997,-5.9865,0.1387,0.5058,0.1729
quad-arch-front-top-left,2344,32,34,-8.6313,9.6455,-5.9513,0.1387,0.5137,0.1750
quad-arch-front-top-left,2345,32,37,-8.6313,9.8007,-5.9155,0.1387,0.5220,0.1771
quad-arch-front-top-left,2346,32,40,-8.6313,9.9539,-5.8782,0.1387,0.5302,0.1792
quad-arch-front-top-left,2347,32,43,-8.6313,10.0341,-5.8379,0.1387,0.5345,0.1816
quad-arch-front-top-left,2348,32,46,-8.6313,10.1012,-5.8107,0.1387,0.5381,0.1832
quad-arch-front-top-left,2349,32,49,-8.6313,10.2025,-5.7854,0.1387,0.5436,0.1846
quad-arch-front-top-left,2350,32,52,-8.6313,10.3309,-5.7428,0.1387,0.5505,0.1871
quad-arch-front-top-left,2351,32,55,-8.6313,10.4730,-5.6902,0.1387,0.5581,0.1902
quad-arch-front-top-left,2352,32,58,-8.6313,10.4986,-5.6489,0.1387,0.5595,0.1926
quad-arch-front-top-left,2353,32,61,-8.6313,10.5504,-5.6204,0.1387,0.5622,0.1942
quad-arch-front-top-left,2354,32,64,-8.6313,10.6549,-5.5975,0.1387,0.5679,0.1956
quad-arch-front-top-left,2355,32,67,-8.6313,10.6603,-5.5715,0.1387,0.5681,0.1971
quad-arch-front-top-left,2356,32,70,-8.6313,10.6788,-5.5402,0.1387,0.5691,0.1989
quad-arch-front-top-left,2357,32,73,-8.6313,10.7728,-5.5079,0.1387,0.5742,0.2008
quad-arch-front-top-left,2358,32,76,-8.6313,10.8665,-5.4731,0.1387,0.5792,0.2028
quad-arch-front-top-left,2359,32,79,-8.6313,10.9310,-5.4335,0.1387,0.5827,0.2051
quad-arch-front-top-left,2360,32,82,-8.6313,11.0015,-5.3914,0.1387,0.5865,0.2075
quad-arch-front-top-left,2361,32,85,-8.6313,11.0389,-5.3498,0.1387,0.5885,0.2100
quad-arch-front-top-left,2362,32,88,-8.6313,11.0921,-5.3029,0.1387,0.5913,0.2127
quad-arch-front-top-left,2363,32,91,-8.6313,11.1825,-5.2584,0.1387,0.5962,0.2153
quad-arch-front-top-left,2364,32,94,-8.6313,11.1867,-5.2058,0.1387,0.5964,0.2183
quad-arch-front-top-left,2365,32,97,-8.6313,11.0963,-5.1531,0.1387,0.5916,0.2214
quad-arch-front-top-left,2366,32,100,-8.6313,11.0430,-5.1087,0.1387,0.5887,0.2240
quad-arch-front-top-left,2367,32,103,-8.6313,10.9984,-5.0618,0.1387,0.5863,0.2267
quad-arch-front-top-left,2368,32,106,-8.6313,10.9269,-5.0201,0.1387,0.5825,0.2291
quad-arch-front-top-left,2369,32,109,-8.6313,10.8624,-4.9781,0.1387,0.5790,0.2316
quad-arch-front-top-left,2370,32,112,-8.6313,10.7690,-4.9384,0.1387,0.5740,0.2339
quad-arch-front-top-left,2371,32,115,-8.6313,10.6764,-4.9037,0.1387,0.5690,0.2359
quad-arch-front-top-left,2372,32,118,-8.6313,10.6645,-4.8714,0.1387,0.5684,0.2378
quad-arch-front-top-left,2373,32,121,-8.6313,10.6591,-4.8401,0.1387,0.5681,0.2396
quad-arch-front-top-left,2374,32,124,-8.6313,10.5464,-4.8140,0.1387,0.5620,0.2411
quad-arch-front-top-left,2375,32,127,-8.6313,10.5028,-4.7911,0.1387,0.5597,0.2425
