pixel_index,arch_index,position_along_arch,x_screen,y_screen,uv_x,uv_y,universe,channel
900,1,0.3048,334.9,167.9,0.3048,0.6925,23,121
901,1,0.3062,335.2,167.1,0.3062,0.6956,23,124
902,1,0.3077,335.6,166.2,0.3077,0.6987,23,127
903,1,0.3091,335.9,165.3,0.3091,0.7019,23,130
904,1,0.3106,336.3,164.4,0.3106,0.7050,23,133
905,1,0.3120,336.7,163.5,0.3120,0.7081,23,136
906,1,0.3135,337.0,162.6,0.3135,0.7112,23,139
907,1,0.3149,337.4,161.7,0.3149,0.7143,23,142
908,1,0.3164,337.8,160.8,0.3164,0.7174,23,145
909,1,0.3179,338.2,159.9,0.3179,0.7205,23,148
910,1,0.3193,338.5,159.1,0.3193,0.7236,23,151
911,1,0.3208,338.9,158.2,0.3208,0.7266,23,154
912,1,0.3222,339.3,157.3,0.3222,0.7297,23,157
913,1,0.3237,339.7,156.4,0.3237,0.7328,23,160
914,1,0.3251,340.1,155.5,0.3251,0.7359,23,163
915,1,0.3266,340.5,154.7,0.3266,0.7389,23,166
916,1,0.3280,340.9,153.8,0.3280,0.7420,23,169
917,1,0.3295,341.3,152.9,0.3295,0.7450,23,172
918,1,0.3309,341.7,152.0,0.3309,0.7481,23,175
919,1,0.3324,342.1,151.2,0.3324,0.7511,23,178
920,1,0.3338,342.5,150.3,0.3338,0.7542,23,181
921,1,0.3353,342.9,149.4,0.3353,0.7572,23,184
922,1,0.3367,343.3,148.6,0.3367,0.7602,23,187
923,1,0.3382,343.8,147.7,0.3382,0.7633,23,190
924,1,0.3396,344.2,146.8,0.3396,0.7663,23,193
925,1,0.3411,344.6,146.0,0.3411,0.7693,23,196
926,1,0.3425,345.0,145.1,0.3425,0.7723,23,199
927,1,0.3440,345.5,144.3,0.3440,0.7753,23,202
928,1,0.3454,345.9,143.4,0.3454,0.7783,23,205
929,1,0.3469,346.3,142.6,0.3469,0.7813,23,208
930,1,0.3483,346.8,141.7,0.3483,0.7843,23,211
931,1,0.3498,347.2,140.8,0.3498,0.7872,23,214
932,1,0.3512,347.7,140.0,0.3512,0.7902,23,217
933,1,0.3527,348.1,139.2,0.3527,0.7932,23,220
934,1,0.3541,348.6,138.3,0.3541,0.7961,23,223
935,1,0.3556,349.1,137.5,0.3556,0.7991,23,226
936,1,0.3570,349.5,136.6,0.3570,0.8020,23,229
937,1,0.3585,350.0,135.8,0.3585,0.8050,23,232
938,1,0.3599,350.5,134.9,0.3599,0.8079,23,235
939,1,0.3614,350.9,134.1,0.3614,0.8108,23,238
940,1,0.3628,351.4,133.3,0.3628,0.8137,23,241
941,1,0.3643,351.9,132.4,0.3643,0.8166,23,244
942,1,0.3657,352.4,131.6,0.3657,0.8195,23,247
943,1,0.3672,352.9,130.8,0.3672,0.8224,23,250
944,1,0.3687,353.4,130.0,0.3687,0.8253,23,253
945,1,0.3701,353.9,129.1,0.3701,0.8282,23,256
946,1,0.3716,354.4,128.3,0.3716,0.8311,23,259
947,1,0.3730,354.9,127.5,0.3730,0.8339,23,262
948,1,0.3745,355.4,126.7,0.3745,0.8368,23,265
949,1,0.3759,355.9,125.9,0.3759,0.8396,23,268
950,1,0.3774,356.4,125.1,0.3774,0.8424,23,271
951,1,0.3788,356.9,124.3,0.3788,0.8452,23,274
952,1,0.3803,357.5,123.5,0.3803,0.8481,23,277
953,1,0.3817,358.0,122.7,0.3817,0.8509,23,280
954,1,0.3832,358.5,121.9,0.3832,0.8536,23,283
955,1,0.3846,359.1,121.1,0.3846,0.8564,23,286
956,1,0.3861,359.6,120.3,0.3861,0.8592,23,289
957,1,0.3875,360.2,119.5,0.3875,0.8619,23,292
958,1,0.3890,360.7,118.7,0.3890,0.8647,23,295
959,1,0.3904,361.3,117.9,0.3904,0.8674,23,298
960,1,0.3919,361.9,117.1,0.3919,0.8702,23,301
961,1,0.3933,362.4,116.4,0.3933,0.8729,23,304
962,1,0.3948,363.0,115.6,0.3948,0.8756,23,307
963,1,0.3962,363.6,114.8,0.3962,0.8782,23,310
964,1,0.3977,364.2,114.1,0.3977,0.8809,23,313
965,1,0.3991,364.7,113.3,0.3991,0.8836,23,316
966,1,0.4006,365.3,112.5,0.4006,0.8862,23,319
967,1,0.4020,365.9,111.8,0.4020,0.8889,23,322
968,1,0.4035,366.5,111.0,0.4035,0.8915,23,325
969,1,0.4049,367.1,110.3,0.4049,0.8941,23,328
970,1,0.4064,367.8,109.6,0.4064,0.8967,23,331
971,1,0.4078,368.4,108.8,0.4078,0.8992,23,334
972,1,0.4093,369.0,108.1,0.4093,0.9018,23,337
973,1,0.4107,369.6,107.4,0.4107,0.9043,23,340
974,1,0.4122,370.3,106.6,0.4122,0.9068,23,343
975,1,0.4136,370.9,105.9,0.4136,0.9094,23,346
976,1,0.4151,371.6,105.2,0.4151,0.9118,23,349
977,1,0.4165,372.2,104.5,0.4165,0.9143,23,352
978,1,0.4180,372.9,103.8,0.4180,0.9168,23,355
979,1,0.4194,373.5,103.1,0.4194,0.9192,23,358
980,1,0.4209,374.2,102.4,0.4209,0.9216,23,361
981,1,0.4224,374.9,101.7,0.4224,0.9240,23,364
982,1,0.4238,375.6,101.1,0.4238,0.9264,23,367
983,1,0.4253,376.2,100.4,0.4253,0.9287,23,370
984,1,0.4267,376.9,99.7,0.4267,0.9310,23,373
985,1,0.4282,377.6,99.1,0.4282,0.9333,23,376
986,1,0.4296,378.3,98.4,0.4296,0.9356,23,379
987,1,0.4311,379.1,97.8,0.4311,0.9379,23,382
988,1,0.4325,379.8,97.1,0.4325,0.9401,23,385
989,1,0.4340,380.5,96.5,0.4340,0.9423,23,388
990,1,0.4354,381.2,95.9,0.4354,0.9445,23,391
991,1,0.4369,382.0,95.3,0.4369,0.9466,23,394
992,1,0.4383,382.7,94.7,0.4383,0.9488,23,397
993,1,0.4398,383.5,94.1,0.4398,0.9509,23,400
994,1,0.4412,384.2,93.5,0.4412,0.9529,23,403
995,1,0.4427,385.0,92.9,0.4427,0.9550,23,406
996,1,0.4441,385.8,92.3,0.4441,0.9570,23,409
997,1,0.4456,386.5,91.7,0.4456,0.9590,23,412
998,1,0.4470,387.3,91.2,0.4470,0.9609,23,415
999,1,0.4485,388.1,90.6,0.4485,0.9628,23,418
1000,1,0.4499,388.9,90.1,0.4499,0.9647,23,421
1001,1,0.4514,389.7,89.6,0.4514,0.9665,23,424
1002,1,0.4528,390.5,89.1,0.4528,0.9683,23,427
1003,1,0.4543,391.3,88.6,0.4543,0.9701,23,430
1004,1,0.4557,392.2,88.1,0.4557,0.9718,23,433
1005,1,0.4572,393.0,87.6,0.4572,0.9735,23,436
1006,1,0.4586,393.8,87.1,0.4586,0.9751,23,439
1007,1,0.4601,394.7,86.7,0.4601,0.9767,23,442
1008,1,0.4615,395.5,86.2,0.4615,0.9783,23,445
1009,1,0.4630,396.4,85.8,0.4630,0.9798,23,448
1010,1,0.4644,397.3,85.4,0.4644,0.9813,23,451
1011,1,0.4659,398.1,85.0,0.4659,0.9827,23,454
1012,1,0.4673,399.0,84.6,0.4673,0.9841,23,457
1013,1,0.4688,399.9,84.2,0.4688,0.9854,23,460
1014,1,0.4702,400.8,83.8,0.4702,0.9867,23,463
1015,1,0.4717,401.7,83.5,0.4717,0.9879,23,466
1016,1,0.4731,402.6,83.1,0.4731,0.9890,23,469
1017,1,0.4746,403.5,82.8,0.4746,0.9902,23,472
1018,1,0.4761,404.4,82.5,0.4761,0.9912,23,475
1019,1,0.4775,405.3,82.2,0.4775,0.9922,23,478
1020,1,0.4790,406.2,82.0,0.4790,0.9932,23,481
1021,1,0.4804,407.2,81.7,0.4804,0.9941,23,484
1022,1,0.4819,408.1,81.5,0.4819,0.9949,23,487
1023,1,0.4833,409.0,81.2,0.4833,0.9957,23,490
1024,1,0.4848,410.0,81.0,0.4848,0.9964,23,493
1025,1,0.4862,410.9,80.8,0.4862,0.9970,23,496
1026,1,0.4877,411.9,80.7,0.4877,0.9976,23,499
1027,1,0.4891,412.8,80.5,0.4891,0.9981,23,502
1028,1,0.4906,413.8,80.4,0.4906,0.9986,23,505
1029,1,0.4920,414.7,80.3,0.4920,0.9990,23,508
1030,1,0.4935,415.7,80.2,0.4935,0.9993,24,1
1031,1,0.4949,416.6,80.1,0.4949,0.9996,24,4
1032,1,0.4964,417.6,80.1,0.4964,0.9998,24,7
1033,1,0.4978,418.6,80.0,0.4978,0.9999,24,10
1034,1,0.4993,419.5,80.0,0.4993,1.0000,24,13
1035,1,0.5007,420.5,80.0,0.5007,1.0000,24,16
1036,1,0.5022,421.4,80.0,0.5022,0.9999,24,19
1037,1,0.5036,422.4,80.1,0.5036,0.9998,24,22
1038,1,0.5051,423.4,80.1,0.5051,0.9996,24,25
1039,1,0.5065,424.3,80.2,0.5065,0.9993,24,28
1040,1,0.5080,425.3,80.3,0.5080,0.9990,24,31
1041,1,0.5094,426.2,80.4,0.5094,0.9986,24,34
1042,1,0.5109,427.2,80.5,0.5109,0.9981,24,37
1043,1,0.5123,428.1,80.7,0.5123,0.9976,24,40
1044,1,0.5138,429.1,80.8,0.5138,0.9970,24,43
1045,1,0.5152,430.0,81.0,0.5152,0.9964,24,46
1046,1,0.5167,431.0,81.2,0.5167,0.9957,24,49
1047,1,0.5181,431.9,81.5,0.5181,0.9949,24,52
1048,1,0.5196,432.8,81.7,0.5196,0.9941,24,55
1049,1,0.5210,433.8,82.0,0.5210,0.9932,24,58
1050,1,0.5225,434.7,82.2,0.5225,0.9922,24,61
1051,1,0.5239,435.6,82.5,0.5239,0.9912,24,64
1052,1,0.5254,436.5,82.8,0.5254,0.9902,24,67
1053,1,0.5269,437.4,83.1,0.5269,0.9890,24,70
1054,1,0.5283,438.3,83.5,0.5283,0.9879,24,73
1055,1,0.5298,439.2,83.8,0.5298,0.9867,24,76
1056,1,0.5312,440.1,84.2,0.5312,0.9854,24,79
1057,1,0.5327,441.0,84.6,0.5327,0.9841,24,82
1058,1,0.5341,441.9,85.0,0.5341,0.9827,24,85
1059,1,0.5356,442.7,85.4,0.5356,0.9813,24,88
1060,1,0.5370,443.6,85.8,0.5370,0.9798,24,91
1061,1,0.5385,444.5,86.2,0.5385,0.9783,24,94
1062,1,0.5399,445.3,86.7,0.5399,0.9767,24,97
1063,1,0.5414,446.2,87.1,0.5414,0.9751,24,100
1064,1,0.5428,447.0,87.6,0.5428,0.9735,24,103
1065,1,0.5443,447.8,88.1,0.5443,0.9718,24,106
1066,1,0.5457,448.7,88.6,0.5457,0.9701,24,109
1067,1,0.5472,449.5,89.1,0.5472,0.9683,24,112
1068,1,0.5486,450.3,89.6,0.5486,0.9665,24,115
1069,1,0.5501,451.1,90.1,0.5501,0.9647,24,118
1070,1,0.5515,451.9,90.6,0.5515,0.9628,24,121
1071,1,0.5530,452.7,91.2,0.5530,0.9609,24,124
1072,1,0.5544,453.5,91.7,0.5544,0.9590,24,127
1073,1,0.5559,454.2,92.3,0.5559,0.9570,24,130
1074,1,0.5573,455.0,92.9,0.5573,0.9550,24,133
1075,1,0.5588,455.8,93.5,0.5588,0.9529,24,136
1076,1,0.5602,456.5,94.1,0.5602,0.9509,24,139
1077,1,0.5617,457.3,94.7,0.5617,0.9488,24,142
1078,1,0.5631,458.0,95.3,0.5631,0.9466,24,145
1079,1,0.5646,458.8,95.9,0.5646,0.9445,24,148
1080,1,0.5660,459.5,96.5,0.5660,0.9423,24,151
1081,1,0.5675,460.2,97.1,0.5675,0.9401,24,154
1082,1,0.5689,460.9,97.8,0.5689,0.9379,24,157
1083,1,0.5704,461.7,98.4,0.5704,0.9356,24,160
1084,1,0.5718,462.4,99.1,0.5718,0.9333,24,163
1085,1,0.5733,463.1,99.7,0.5733,0.9310,24,166
1086,1,0.5747,463.8,100.4,0.5747,0.9287,24,169
1087,1,0.5762,464.4,101.1,0.5762,0.9264,24,172
1088,1,0.5776,465.1,101.7,0.5776,0.9240,24,175
1089,1,0.5791,465.8,102.4,0.5791,0.9216,24,178
1090,1,0.5806,466.5,103.1,0.5806,0.9192,24,181
1091,1,0.5820,467.1,103.8,0.5820,0.9168,24,184
1092,1,0.5835,467.8,104.5,0.5835,0.9143,24,187
1093,1,0.5849,468.4,105.2,0.5849,0.9118,24,190
1094,1,0.5864,469.1,105.9,0.5864,0.9094,24,193
1095,1,0.5878,469.7,106.6,0.5878,0.9068,24,196
1096,1,0.5893,470.4,107.4,0.5893,0.9043,24,199
1097,1,0.5907,471.0,108.1,0.5907,0.9018,24,202
1098,1,0.5922,471.6,108.8,0.5922,0.8992,24,205
1099,1,0.5936,472.2,109.6,0.5936,0.8967,24,208
1100,1,0.5951,472.9,110.3,0.5951,0.8941,24,211
1101,1,0.5965,473.5,111.0,0.5965,0.8915,24,214
1102,1,0.5980,474.1,111.8,0.5980,0.8889,24,217
1103,1,0.5994,474.7,112.5,0.5994,0.8862,24,220
1104,1,0.6009,475.3,113.3,0.6009,0.8836,24,223
1105,1,0.6023,475.8,114.1,0.6023,0.8809,24,226
1106,1,0.6038,476.4,114.8,0.6038,0.8782,24,229
1107,1,0.6052,477.0,115.6,0.6052,0.8756,24,232
1108,1,0.6067,477.6,116.4,0.6067,0.8729,24,235
1109,1,0.6081,478.1,117.1,0.6081,0.8702,24,238
1110,1,0.6096,478.7,117.9,0.6096,0.8674,24,241
1111,1,0.6110,479.3,118.7,0.6110,0.8647,24,244
1112,1,0.6125,479.8,119.5,0.6125,0.8619,24,247
1113,1,0.6139,480.4,120.3,0.6139,0.8592,24,250
1114,1,0.6154,480.9,121.1,0.6154,0.8564,24,253
1115,1,0.6168,481.5,121.9,0.6168,0.8536,24,256
1116,1,0.6183,482.0,122.7,0.6183,0.8509,24,259
1117,1,0.6197,482.5,123.5,0.6197,0.8481,24,262
1118,1,0.6212,483.1,124.3,0.6212,0.8452,24,265
1119,1,0.6226,483.6,125.1,0.6226,0.8424,24,268
1120,1,0.6241,484.1,125.9,0.6241,0.8396,24,271
1121,1,0.6255,484.6,126.7,0.6255,0.8368,24,274
1122,1,0.6270,485.1,127.5,0.6270,0.8339,24,277
1123,1,0.6284,485.6,128.3,0.6284,0.8311,24,280
1124,1,0.6299,486.1,129.1,0.6299,0.8282,24,283
1125,1,0.6313,486.6,130.0,0.6313,0.8253,24,286
1126,1,0.6328,487.1,130.8,0.6328,0.8224,24,289
1127,1,0.6343,487.6,131.6,0.6343,0.8195,24,292
1128,1,0.6357,488.1,132.4,0.6357,0.8166,24,295
1129,1,0.6372,488.6,133.3,0.6372,0.8137,24,298
1130,1,0.6386,489.1,134.1,0.6386,0.8108,24,301
1131,1,0.6401,489.5,134.9,0.6401,0.8079,24,304
1132,1,0.6415,490.0,135.8,0.6415,0.8050,24,307
1133,1,0.6430,490.5,136.6,0.6430,0.8020,24,310
1134,1,0.6444,490.9,137.5,0.6444,0.7991,24,313
1135,1,0.6459,491.4,138.3,0.6459,0.7961,24,316
1136,1,0.6473,491.9,139.2,0.6473,0.7932,24,319
1137,1,0.6488,492.3,140.0,0.6488,0.7902,24,322
1138,1,0.6502,492.8,140.8,0.6502,0.7872,24,325
1139,1,0.6517,493.2,141.7,0.6517,0.7843,24,328
1140,1,0.6531,493.7,142.6,0.6531,0.7813,24,331
1141,1,0.6546,494.1,143.4,0.6546,0.7783,24,334
1142,1,0.6560,494.5,144.3,0.6560,0.7753,24,337
1143,1,0.6575,495.0,145.1,0.6575,0.7723,24,340
1144,1,0.6589,495.4,146.0,0.6589,0.7693,24,343
1145,1,0.6604,495.8,146.8,0.6604,0.7663,24,346
1146,1,0.6618,496.2,147.7,0.6618,0.7633,24,349
1147,1,0.6633,496.7,148.6,0.6633,0.7602,24,352
1148,1,0.6647,497.1,149.4,0.6647,0.7572,24,355
1149,1,0.6662,497.5,150.3,0.6662,0.7542,24,358
1150,1,0.6676,497.9,151.2,0.6676,0.7511,24,361
1151,1,0.6691,498.3,152.0,0.6691,0.7481,24,364
1152,1,0.6705,498.7,152.9,0.6705,0.7450,24,367
1153,1,0.6720,499.1,153.8,0.6720,0.7420,24,370
1154,1,0.6734,499.5,154.7,0.6734,0.7389,24,373
1155,1,0.6749,499.9,155.5,0.6749,0.7359,24,376
1156,1,0.6763,500.3,156.4,0.6763,0.7328,24,379
1157,1,0.6778,500.7,157.3,0.6778,0.7297,24,382
1158,1,0.6792,501.1,158.2,0.6792,0.7266,24,385
1159,1,0.6807,501.5,159.1,0.6807,0.7236,24,388
1160,1,0.6821,501.8,159.9,0.6821,0.7205,24,391
1161,1,0.6836,502.2,160.8,0.6836,0.7174,24,394
1162,1,0.6851,502.6,161.7,0.6851,0.7143,24,397
1163,1,0.6865,503.0,162.6,0.6865,0.7112,24,400
1164,1,0.6880,503.3,163.5,0.6880,0.7081,24,403
1165,1,0.6894,503.7,164.4,0.6894,0.7050,24,406
1166,1,0.6909,504.1,165.3,0.6909,0.7019,24,409
1167,1,0.6923,504.4,166.2,0.6923,0.6987,24,412
1168,1,0.6938,504.8,167.1,0.6938,0.6956,24,415
1169,1,0.6952,505.1,167.9,0.6952,0.6925,24,418
1170,1,0.6967,505.5,168.8,0.6967,0.6894,24,421
1171,1,0.6981,505.8,169.7,0.6981,0.6862,24,424
1172,1,0.6996,506.2,170.6,0.6996,0.6831,24,427
1173,1,0.7010,506.5,171.5,0.7010,0.6800,24,430
1174,1,0.7025,506.9,172.4,0.7025,0.6768,24,433
1175,1,0.7039,507.2,173.3,0.7039,0.6737,24,436
1176,1,0.7054,507.5,174.2,0.7054,0.6705,24,439
1177,1,0.7068,507.9,175.1,0.7068,0.6674,24,442
1178,1,0.7083,508.2,176.0,0.7083,0.6642,24,445
1179,1,0.7097,508.5,176.9,0.7097,0.6611,24,448
1180,1,0.7112,508.9,177.8,0.7112,0.6579,24,451
1181,1,0.7126,509.2,178.7,0.7126,0.6547,24,454
1182,1,0.7141,509.5,179.6,0.7141,0.6516,24,457
1183,1,0.7155,509.8,180.6,0.7155,0.6484,24,460
1184,1,0.7170,510.2,181.5,0.7170,0.6452,24,463
1185,1,0.7184,510.5,182.4,0.7184,0.6421,24,466
1186,1,0.7199,510.8,183.3,0.7199,0.6389,24,469
1187,1,0.7213,511.1,184.2,0.7213,0.6357,24,472
1188,1,0.7228,511.4,185.1,0.7228,0.6325,24,475
1189,1,0.7242,511.7,186.0,0.7242,0.6293,24,478
1190,1,0.7257,512.0,186.9,0.7257,0.6261,24,481
1191,1,0.7271,512.3,187.8,0.7271,0.6229,24,484
1192,1,0.7286,512.6,188.8,0.7286,0.6198,24,487
1193,1,0.7300,512.9,189.7,0.7300,0.6166,24,490
1194,1,0.7315,513.2,190.6,0.7315,0.6134,24,493
1195,1,0.7329,513.5,191.5,0.7329,0.6102,24,496
1196,1,0.7344,513.8,192.4,0.7344,0.6070,24,499
1197,1,0.7358,514.1,193.3,0.7358,0.6037,24,502
1198,1,0.7373,514.4,194.2,0.7373,0.6005,24,505
1199,1,0.7388,514.6,195.2,0.7388,0.5973,24,508
1200,1,0.7402,514.9,196.1,0.7402,0.5941,25,1
1201,1,0.7417,515.2,197.0,0.7417,0.5909,25,4
1202,1,0.7431,515.5,197.9,0.7431,0.5877,25,7
1203,1,0.7446,515.7,198.8,0.7446,0.5845,25,10
1204,1,0.7460,516.0,199.8,0.7460,0.5812,25,13
1205,1,0.7475,516.3,200.7,0.7475,0.5780,25,16
1206,1,0.7489,516.6,201.6,0.7489,0.5748,25,19
1207,1,0.7504,516.8,202.5,0.7504,0.5715,25,22
1208,1,0.7518,517.1,203.5,0.7518,0.5683,25,25
1209,1,0.7533,517.4,204.4,0.7533,0.5651,25,28
1210,1,0.7547,517.6,205.3,0.7547,0.5618,25,31
1211,1,0.7562,517.9,206.2,0.7562,0.5586,25,34
1212,1,0.7576,518.1,207.2,0.7576,0.5554,25,37
1213,1,0.7591,518.4,208.1,0.7591,0.5521,25,40
1214,1,0.7605,518.6,209.0,0.7605,0.5489,25,43
1215,1,0.7620,518.9,209.9,0.7620,0.5456,25,46
1216,1,0.7634,519.1,210.9,0.7634,0.5424,25,49
1217,1,0.7649,519.4,211.8,0.7649,0.5391,25,52
1218,1,0.7663,519.6,212.7,0.7663,0.5359,25,55
1219,1,0.7678,519.9,213.7,0.7678,0.5326,25,58
1220,1,0.7692,520.1,214.6,0.7692,0.5294,25,61
1221,1,0.7707,520.3,215.5,0.7707,0.5261,25,64
1222,1,0.7721,520.6,216.5,0.7721,0.5229,25,67
1223,1,0.7736,520.8,217.4,0.7736,0.5196,25,70
1224,1,0.7750,521.1,218.3,0.7750,0.5164,25,73
1225,1,0.7765,521.3,219.3,0.7765,0.5131,25,76
1226,1,0.7779,521.5,220.2,0.7779,0.5098,25,79
1227,1,0.7794,521.7,221.1,0.7794,0.5066,25,82
1228,1,0.7808,522.0,222.1,0.7808,0.5033,25,85
1229,1,0.7823,522.2,223.0,0.7823,0.5000,25,88
1230,1,0.7837,522.4,223.9,0.7837,0.4968,25,91
1231,1,0.7852,522.6,224.9,0.7852,0.4935,25,94
1232,1,0.7866,522.8,225.8,0.7866,0.4902,25,97
1233,1,0.7881,523.1,226.7,0.7881,0.4869,25,100
1234,1,0.7896,523.3,227.7,0.7896,0.4837,25,103
1235,1,0.7910,523.5,228.6,0.7910,0.4804,25,106
1236,1,0.7925,523.7,229.5,0.7925,0.4771,25,109
1237,1,0.7939,523.9,230.5,0.7939,0.4738,25,112
1238,1,0.7954,524.1,231.4,0.7954,0.4705,25,115
1239,1,0.7968,524.3,232.4,0.7968,0.4673,25,118
1240,1,0.7983,524.5,233.3,0.7983,0.4640,25,121
1241,1,0.7997,524.7,234.2,0.7997,0.4607,25,124
1242,1,0.8012,524.9,235.2,0.8012,0.4574,25,127
1243,1,0.8026,525.1,236.1,0.8026,0.4541,25,130
1244,1,0.8041,525.3,237.1,0.8041,0.4508,25,133
1245,1,0.8055,525.5,238.0,0.8055,0.4475,25,136
1246,1,0.8070,525.7,238.9,0.8070,0.4442,25,139
1247,1,0.8084,525.9,239.9,0.8084,0.4409,25,142
1248,1,0.8099,526.1,240.8,0.8099,0.4376,25,145
1249,1,0.8113,526.3,241.8,0.8113,0.4343,25,148
1250,1,0.8128,526.5,242.7,0.8128,0.4310,25,151
1251,1,0.8142,526.7,243.7,0.8142,0.4278,25,154
1252,1,0.8157,526.8,244.6,0.8157,0.4245,25,157
1253,1,0.8171,527.0,245.6,0.8171,0.4212,25,160
1254,1,0.8186,527.2,246.5,0.8186,0.4178,25,163
1255,1,0.8200,527.4,247.4,0.8200,0.4145,25,166
1256,1,0.8215,527.6,248.4,0.8215,0.4112,25,169
1257,1,0.8229,527.7,249.3,0.8229,0.4079,25,172
1258,1,0.8244,527.9,250.3,0.8244,0.4046,25,175
1259,1,0.8258,528.1,251.2,0.8258,0.4013,25,178
1260,1,0.8273,528.3,252.2,0.8273,0.3980,25,181
1261,1,0.8287,528.4,253.1,0.8287,0.3947,25,184
1262,1,0.8302,528.6,254.1,0.8302,0.3914,25,187
1263,1,0.8316,528.8,255.0,0.8316,0.3881,25,190
1264,1,0.8331,528.9,256.0,0.8331,0.3848,25,193
1265,1,0.8345,529.1,256.9,0.8345,0.3815,25,196
1266,1,0.8360,529.2,257.9,0.8360,0.3781,25,199
1267,1,0.8374,529.4,258.8,0.8374,0.3748,25,202
1268,1,0.8389,529.6,259.7,0.8389,0.3715,25,205
1269,1,0.8403,529.7,260.7,0.8403,0.3682,25,208
1270,1,0.8418,529.9,261.6,0.8418,0.3649,25,211
1271,1,0.8433,530.0,262.6,0.8433,0.3616,25,214
1272,1,0.8447,530.2,263.5,0.8447,0.3582,25,217
1273,1,0.8462,530.3,264.5,0.8462,0.3549,25,220
1274,1,0.8476,530.5,265.4,0.8476,0.3516,25,223
1275,1,0.8491,530.6,266.4,0.8491,0.3483,25,226
1276,1,0.8505,530.8,267.3,0.8505,0.3450,25,229
1277,1,0.8520,530.9,268.3,0.8520,0.3416,25,232
1278,1,0.8534,531.0,269.2,0.8534,0.3383,25,235
1279,1,0.8549,531.2,270.2,0.8549,0.3350,25,238
1280,1,0.8563,531.3,271.1,0.8563,0.3317,25,241
1281,1,0.8578,531.5,272.1,0.8578,0.3283,25,244
1282,1,0.8592,531.6,273.0,0.8592,0.3250,25,247
1283,1,0.8607,531.7,274.0,0.8607,0.3217,25,250
1284,1,0.8621,531.9,275.0,0.8621,0.3183,25,253
1285,1,0.8636,532.0,275.9,0.8636,0.3150,25,256
1286,1,0.8650,532.1,276.9,0.8650,0.3117,25,259
1287,1,0.8665,532.3,277.8,0.8665,0.3084,25,262
1288,1,0.8679,532.4,278.8,0.8679,0.3050,25,265
1289,1,0.8694,532.5,279.7,0.8694,0.3017,25,268
1290,1,0.8708,532.6,280.7,0.8708,0.2984,25,271
1291,1,0.8723,532.7,281.6,0.8723,0.2950,25,274
1292,1,0.8737,532.9,282.6,0.8737,0.2917,25,277
1293,1,0.8752,533.0,283.5,0.8752,0.2884,25,280
1294,1,0.8766,533.1,284.5,0.8766,0.2850,25,283
1295,1,0.8781,533.2,285.4,0.8781,0.2817,25,286
1296,1,0.8795,533.3,286.4,0.8795,0.2783,25,289
1297,1,0.8810,533.5,287.3,0.8810,0.2750,25,292
1298,1,0.8824,533.6,288.3,0.8824,0.2717,25,295
1299,1,0.8839,533.7,289.3,0.8839,0.2683,25,298
1300,1,0.8853,533.8,290.2,0.8853,0.2650,25,301
1301,1,0.8868,533.9,291.2,0.8868,0.2616,25,304
1302,1,0.8882,534.0,292.1,0.8882,0.2583,25,307
1303,1,0.8897,534.1,293.1,0.8897,0.2550,25,310
1304,1,0.8911,534.2,294.0,0.8911,0.2516,25,313
1305,1,0.8926,534.3,295.0,0.8926,0.2483,25,316
1306,1,0.8940,534.4,295.9,0.8940,0.2449,25,319
1307,1,0.8955,534.5,296.9,0.8955,0.2416,25,322
1308,1,0.8970,534.6,297.9,0.8970,0.2383,25,325
1309,1,0.8984,534.7,298.8,0.8984,0.2349,25,328
1310,1,0.8999,534.8,299.8,0.8999,0.2316,25,331
1311,1,0.9013,534.9,300.7,0.9013,0.2282,25,334
1312,1,0.9028,535.0,301.7,0.9028,0.2249,25,337
1313,1,0.9042,535.1,302.6,0.9042,0.2215,25,340
1314,1,0.9057,535.2,303.6,0.9057,0.2182,25,343
1315,1,0.9071,535.2,304.6,0.9071,0.2148,25,346
1316,1,0.9086,535.3,305.5,0.9086,0.2115,25,349
1317,1,0.9100,535.4,306.5,0.9100,0.2081,25,352
1318,1,0.9115,535.5,307.4,0.9115,0.2048,25,355
1319,1,0.9129,535.6,308.4,0.9129,0.2014,25,358
1320,1,0.9144,535.7,309.3,0.9144,0.1981,25,361
1321,1,0.9158,535.7,310.3,0.9158,0.1947,25,364
1322,1,0.9173,535.8,311.3,0.9173,0.1914,25,367
1323,1,0.9187,535.9,312.2,0.9187,0.1880,25,370
1324,1,0.9202,536.0,313.2,0.9202,0.1847,25,373
1325,1,0.9216,536.0,314.1,0.9216,0.1813,25,376
1326,1,0.9231,536.1,315.1,0.9231,0.1780,25,379
1327,1,0.9245,536.2,316.1,0.9245,0.1746,25,382
1328,1,0.9260,536.3,317.0,0.9260,0.1713,25,385
1329,1,0.9274,536.3,318.0,0.9274,0.1679,25,388
1330,1,0.9289,536.4,318.9,0.9289,0.1646,25,391
1331,1,0.9303,536.5,319.9,0.9303,0.1612,25,394
1332,1,0.9318,536.5,320.9,0.9318,0.1579,25,397
1333,1,0.9332,536.6,321.8,0.9332,0.1545,25,400
1334,1,0.9347,536.6,322.8,0.9347,0.1512,25,403
1335,1,0.9361,536.7,323.7,0.9361,0.1478,25,406
1336,1,0.9376,536.8,324.7,0.9376,0.1444,25,409
1337,1,0.9390,536.8,325.6,0.9390,0.1411,25,412
1338,1,0.9405,536.9,326.6,0.9405,0.1377,25,415
